읍면동 명,도로명 주소,단지 명,위도 좌표,경도 좌표,종량제 수거함 수,재활용 수거함 수,유리병 수거함 수,스티로폼 수거함 수,폐기 건전지 수거함 수,폐기 형광등 수거함 수,음식물 수거함 수,음식물 계량 수거함 수,CCTV 설치 수,등록 일시
애월읍,제주특별자치도 제주시 애월읍 상하귀길 40-26,해경관사,33.4747547,126.4120194,1,2,0,0,0,0,0,0,,2024-11-06
애월읍,제주특별자치도 제주시 애월읍 수산리 670-2,,33.4736728,126.3904041,1,2,1,1,0,0,1,0,,2024-11-06
애월읍,제주특별자치도 제주시 애월읍 광상로 115,솔베이지펜션 내,33.4469098,126.4183465,2,2,1,0,0,0,0,0,,2024-11-06
애월읍,제주특별자치도 제주시 애월읍 고성리 72,원광요양원 내,33.4289975,126.4299459,4,0,0,0,0,0,0,0,,2024-11-06
애월읍,제주특별자치도 제주시 애월읍 중산간서로 6565-1,광령빌라 입구,33.4634004,126.4309573,2,1,1,0,0,0,0,0,,2024-11-06
애월읍,제주특별자치도 제주시 애월읍 광령남3길 49,유정연립,33.4513356,126.4327542,1,2,1,0,0,0,0,0,,2024-11-06
애월읍,제주특별자치도 제주시 애월읍 광령자종길 51,광령리 3778-4,33.4668136,126.4219818,1,2,1,0,0,0,0,0,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 해맞이해안로 7-6,김녕성세기해변 주차장,33.5565948,126.7588038,2,4,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕로21길 19,김녕리 1223-19앞 해안변,33.5577087,126.7558739,1,2,1,0,,,1,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕리 492,김녕관광단지내 주차장,33.5582555,126.7629208,3,2,,2,,,,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕로17길 15,김녕어촌계창고 앞,33.5565295,126.7534407,2,2,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕로 141,임풍해장국앞,33.5553017,126.7529335,2,2,1,1,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕로 118,동부보건소 앞 ,33.554753,126.7506548,2,3,1,1,1,1,2,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕로 117,김녕초등학교 뒤,33.5555478,126.7501108,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕리 2218,영월갈비 옆,33.5544802,126.7481209,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕리 3687,김녕서운타운앞,33.5561634,126.7471885,1,2,1,0,,,0,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕리 3722,운동기구앞,33.5571041,126.7474014,1,2,1,0,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕항1길 32,혼디어울렁,33.5576042,126.7445761,1,2,1,1,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕리 3504,김녕리 백련사 맞은편,33.5552704,126.7438258,1,2,1,0,,,2,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕리 2592-1,빨간풍차펜션 앞,33.5480967,126.7425892,1,2,1,0,,,0,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 구좌해안로 229-16,김녕요트투어,33.5580451,126.7372627,1,2,1,0,,,0,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕리 4402,선유어린이집,33.5555934,126.7352038,1,2,1,0,,,0,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 동김길 150,소망요양원,33.5473121,126.7318849,1,2,1,0,,,0,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 동김길 162-20,윈드스톤비치 펜션,33.5458984,126.7315425,1,2,1,0,,,0,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 김녕로 209,구좌체육관 주차장,33.5566998,126.7588803,,,1,0,,,0,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 덕천리 1264-1,상덕천,33.484817,126.7478986,1,2,0,0,,,1,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 덕평로 12,상덕천버스정거장옆,33.483569,126.7465066,1,2,1,0,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 동복남4길 3,취락구조(동산아래),33.5513785,126.7127052,1,2,1,0,,,2,1,3,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 동복리 1705-108,취락구조(동산위),33.54979,126.7093804,2,2,1,0,1,1,1,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 조천우회로 988,학교살리기빌라,33.5482272,126.7064599,2,3,1,1,,,2,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 동복리 766-1,동복리 766 앞,33.552548,126.7204779,1,2,0,0,,,1,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 상도로 3,상도리 농기계창고 앞,33.5142571,126.8658813,1,2,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 상도리 460-15,,33.5163941,126.8684619,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 1561-6,구좌읍사무소 옆,33.5226762,126.8525832,1,2,1,1,1,1,1,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 1139-5,전향동복지회관 앞,33.5192368,126.8555729,2,3,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 965-2,,33.5175975,126.8572681,1,2,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세송로 17,합전동복지회관 주차장,33.5166748,126.8601132,1,2,1,0,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 해맞이해안로 1465,세화해수욕장 공중화장실 앞,33.5247455,126.8617396,2,3,1,1,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화11길 22,세화리 통항동회관 앞,33.5231221,126.8612397,2,3,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 1309-1,구좌농협남쪽100m지점,33.5205054,126.8583319,1,2,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 1318-13,투다모아 물류센터서쪽 팽나무옆,33.5215245,126.8573532,2,2,1,0,,,2,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 1390-1,세화초등학교 후문(훈일카센터 건너편),33.5232278,126.8588985,2,2,1,0,1,1,2,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 1544-2,세화리 미리내빌 앞,33.5223177,126.8554931,3,3,1,0,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 1477-37,MARE1440 카페 앞(GS25 앞),33.5247255,126.859432,1,2,1,0,,,3,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 1515-2,세화바당 음식점 맞은편,33.5244521,126.8542728,2,4,1,1,1,1,3,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화리 1491-3,공용주차장,33.5242237,126.8566582,2,3,1,2,1,1,4,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 세화3길 18,공용주차장,33.5247911,126.8559585,1,2,1,0,,,3,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 해맞이해안로 1412,세화오일시장,33.5257158,126.8578828,3,2,1,0,,,,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 송당리 2602-1,대천동사거리,33.436277,126.736447,1,2,1,0,,,1,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 월정5길 18-1,그라빠 음식점 옆,33.5523063,126.7961204,2,4,1,1,1,1,1,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 월정리 550-6,월정마을회관 앞,33.5556489,126.7950284,3,3,1,2,1,1,3,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 월정리 555-2,월정리 해안포구 입구,33.5570287,126.7945771,3,3,1,1,1,1,3,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 월정리 1321-13,월정리 용천동 입구,33.550654,126.7822742,1,2,1,0,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 월정리 306-4,월정리 마을입구,33.5521243,126.7915741,2,4,1,1,1,1,3,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 월정리 797-22,저류지 앞,33.5564285,126.7909193,3,3,1,0,1,1,0,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 해맞이해안로 2196,소금바치순이네 근처,33.5034501,126.912822,1,2,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 종달리 1396-1,아모르게스트하우스앞,33.5098652,126.9030834,1,1,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 127-3,일주로 GS편의점 서측,33.5240065,126.8506464,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대9길 13,당근창고 앞,33.5260865,126.8498662,1,2,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대9길 27,,33.5263071,126.8510376,1,2,1,0,,,2,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 3351-1,하나로마트 뒤편 주차장,33.5252416,126.8529997,1,2,1,1,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 3348-2,만조소머리곰탕 앞,33.5271271,126.8543116,1,2,1,1,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 8-29,서련빌리지 앞,33.5279329,126.8526406,1,,0,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 4-4,"평촌양식장, 밀물수산 입구",33.5297032,126.8528092,1,2,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 해맞이해안로 1284,명진전복 앞,33.532339,126.8506423,1,2,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대7길 57,평대리 566-3 해안변,33.5325237,126.8446526,1,2,1,0,,,1,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대7길 24,평대리사무소 북측 골목 삼거리,33.5303535,126.8437635,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 일주동로 3007,평대리사무소 주차장,33.5282962,126.8429397,1,2,1,0,1,1,2,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대5길 7,평대초등학교 후문 골목길,33.5296473,126.8401147,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 1996,평대오길안 펜션 앞 놀이터(감수굴 놀이터 옆),33.5323912,126.8421213,2,2,1,0,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 1994-6,평대해수욕장 클린하우스,33.5330178,126.8406578,1,2,1,0,,,2,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 2026-16,대수굴 옆,33.5350336,126.8400013,2,4,1,0,1,1,2,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 대수길 26-1,해안변 거치대,33.5368971,126.8380588,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 일주동로 2948,평대주유소 옆 골목,33.5307361,126.8369323,1,2,1,1,,,2,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대12길 15,동제주종합사회복지관 입구,33.523326,126.8488954,1,2,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 282-3,,33.5214885,126.8465599,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 평대리 2947-7,마니펜션 앞,33.4908277,126.8137291,1,3,0,0,,1,,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도리 3200-19,별방촌식당 앞,33.5252659,126.8636105,1,1,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도리 3359-60,,33.5222881,126.8668298,1,2,1,1,1,1,2,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도리 산 79-67,삼다도빌라,33.5185343,126.868283,1,2,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도서길 36,,33.521437,126.880642,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도리 1972,,33.5256455,126.881187,2,3,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도리 1901-4,,33.528202,126.8813821,1,4,1,1,1,1,1,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도리 1792-1,하도리 1792-1 밭 삼거리,33.525584,126.8832298,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도리 1636,하도핑크 음식점 앞(전) 팔각정 옆,33.5226137,126.8833733,1,2,1,1,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도7길 57,답단동산 앞,33.5159156,126.8896571,1,5,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도리 1130-2,동동 저류조 앞,33.5143481,126.8868511,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 해맞이해안로 1897-27,하도어촌체험마을(무인카페),33.5201839,126.9040501,1,1,1,0,,,,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도리 947-37,철새도래지 앞(하도리 53-2),33.5101182,126.8934195,1,2,1,0,,,3,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 하도13길 6,창흥동 입구,33.5087526,126.8878734,1,2,1,0,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 한동리 1358-7,이런날엔 카페 맞은편,33.5428936,126.8307035,1,2,1,0,,,1,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 한동리 8-30,,33.5395908,126.8360692,1,2,1,0,1,1,1,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 한동리 1208,한동초 동쪽 골목길,33.5385655,126.8301744,1,2,1,0,,,1,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 한동리 947,상한동경로당 서측,33.5347832,126.8236324,2,3,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 한동리 2004-1,한동리 2006 앞,33.5328846,126.8197754,1,2,1,0,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 한동리 1113,인성영농 앞,33.5370213,126.8246783,1,2,1,0,1,1,1,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 한동리 1148-4,서동복지회관 입구,33.5391943,126.8266114,2,4,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 한동리 10-91,한동게이트볼장 옆,33.540022,126.8337461,2,3,1,0,1,1,1,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 해맞이해안로 680-7,주차장,33.5599763,126.8155168,1,3,1,0,1,1,,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 해맞이해안로 680-50,주차장,33.5574313,126.8187532,1,2,1,0,1,1,,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 행원리 655-2,,33.555504,126.809918,1,2,1,0,,,1,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 행원로7길 18-21,행원리사무소 주차장,33.5544341,126.808376,1,2,1,1,1,1,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 행원리 1537-15,행원 취락구조,33.5546982,126.8006929,1,2,1,1,,,2,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 해맞이해안로 571,행원 방파제,33.5567878,126.8054578,1,2,1,0,,,0,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 행원리 707-2,행원로 7길 12 북측,33.5549466,126.8069009,1,2,1,0,,,1,,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 행원리 819-6,행원리 버스정류장 맞은편,33.5532965,126.8076078,1,2,1,0,1,1,0,1,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 행원리 1262-12,,33.5494385,126.8050565,,,,0,,,2,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 행원리 2333-36,한라용사촌,33.5352234,126.7952391,1,2,1,0,,,2,,2,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 행원리 3431-3,오션뷰1차,33.5131806,126.7798642,2,2,1,0,,,2,1,,2024-11-06
구좌읍,제주특별자치도 제주시 구좌읍 행원리 940-20,한국해양과학기술연구원,33.5425815,126.8102909,1,2,1,1,1,1,,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 1860-1,신촌이용원 건너편,33.5347575,126.6186524,2,3,1,1,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 2321-8,서부노인회관 앞,33.5360654,126.6173032,1,3,1,0,1,1,2,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 2284-5,신촌리 2간이펌프장,33.5373308,126.6162193,1,2,1,0,1,1,0,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 2202-4,신촌포구 큰물여탕 입구,33.5373834,126.6188777,2,3,1,1,,,,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌북2길 31-2,대수동노인정 해녀탈의장 앞 방파제,33.5378596,126.6196894,1,2,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 2034-11,동동노인정 동카름 포구,33.5381279,126.6230489,1,2,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천리 3080-7,눈큰새우게스트하우스 옆 포구,33.5385426,126.6349639,1,3,1,0,1,1,,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천리 2509-2,장목거리 오거리,33.53789,126.6381553,1,3,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신북로 265,조천파출소 옆,33.5385758,126.6399314,1,2,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천리 2908,하동노인회관(조천리 2908),33.5418391,126.6367528,1,2,1,1,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천북1길 35-8,조천어촌계 조천수산 뒤편,33.5420198,126.6345143,1,2,1,0,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천리 1330-3,해양맨션 앞,33.537266,126.6399964,2,3,1,1,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 북촌11길 39,북촌어촌계사무실 건너편 포구,33.5504086,126.6937663,1,3,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 남조로 3020,조천농협 제1산지유통센터(뱅디왓),33.5296104,126.6447761,1,3,1,1,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕서4길 62,함덕교회 앞,33.5397889,126.666685,1,3,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 와흘리 1928-1,와흘상동입구,33.4933962,126.6347738,1,3,1,1,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 와흘리 58-2,소문난할머니국밥옆 농로길 ,33.4751703,126.6547428,2,3,1,1,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 1252-24,함덕파출소옆 ,33.5420782,126.6651642,2,3,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조함해안로 441,대풍미락 건너편 포구,33.546148,126.6619452,2,3,1,1,1,1,3,1,3,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 260-12,함덕리 산4 (주차장 내),33.542561,126.676517,2,3,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조함해안로 468,션사인호텔 동쪽 중계펌프장 앞,33.5440256,126.663463,2,3,1,1,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신북로 520,함덕리사무소앞,33.5418577,126.6651599,2,3,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 290-80,신사동 함덕제일감리교회 옆,33.534618,126.6736561,2,3,1,1,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 1634-1,농어촌공사 소유 부지 내,33.534097,126.663246,3,3,1,1,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천4길 6,동원축산유통앞,33.5345795,126.6328751,1,3,1,0,,,1,,2,2024-11-06
